,x,y,z
23732,-5.32868596794837,-0.03857582763231192,1
23733,-5.326481419898098,-0.038906470585531136,1
23734,-5.3242768143109735,-0.03923734134925601,1
23735,-5.3220721513327955,-0.039568439283234266,1
23736,-5.319867431109338,-0.039899763747214614,1
23737,-5.317662653786373,-0.04023131410094824,1
23738,-5.315457819509701,-0.04056308970418067,1
23739,-5.313252928425095,-0.040895089916662616,1
23740,-5.311047980678335,-0.041227314098142204,1
23741,-5.308842976415203,-0.04155976160836959,1
23742,-5.306637915781488,-0.04189243180709129,1
23743,-5.304432798922968,-0.0422253240540567,1
23744,-5.3022276259854175,-0.04255843770901685,1
23745,-5.300022397114632,-0.04289177213171766,1
23746,-5.297817112456388,-0.04322532668190884,1
23747,-5.295611772156466,-0.04355910071933976,1
23748,-5.293406376360643,-0.04389309360375955,1
23749,-5.2912009252147145,-0.04422730469491519,1
23750,-5.2889954188644515,-0.044561733352556684,1
23751,-5.286789857455638,-0.04489637893643346,1
23752,-5.284584241134061,-0.045231240806292664,1
23753,-5.2823785700455,-0.04556631832188393,1
23754,-5.2801728443357385,-0.04590161084295556,1
23755,-5.2779670641505465,-0.04623711772925866,1
23756,-5.275761229635724,-0.04657283834053885,1
23757,-5.273555340937044,-0.04690877203654606,1
23758,-5.271349398200286,-0.047244918177030096,1
23759,-5.26914340157124,-0.04758127612173811,1
23760,-5.2669373511956845,-0.04791784523041981,1
23761,-5.264731247219394,-0.04825462486282457,1
23762,-5.262525089788162,-0.04859161437869976,1
23763,-5.260318879047771,-0.048928813137794666,1
23764,-5.258112615143995,-0.04926622049985806,1
23765,-5.2559062982226115,-0.049603835824640535,1
23766,-5.253699928429418,-0.04994165847188749,1
23767,-5.251493505910189,-0.05027968780134953,1
23768,-5.2492870308107,-0.05061792317277676,1
23769,-5.247080503276745,-0.05095636394591539,1
23770,-5.244873923454102,-0.05129500948051541,1
23771,-5.242667291488552,-0.05163385913632555,1
23772,-5.240460607525868,-0.051972912273095695,1
23773,-5.23825387171185,-0.05231216825057229,1
23774,-5.236047084192268,-0.05265162642850578,1
23775,-5.233840245112902,-0.05299128616664549,1
23776,-5.231633354619545,-0.05333114682473797,1
23777,-5.229426412857974,-0.05367120776253327,1
23778,-5.227219419973969,-0.05401146833978081,1
23779,-5.225012376113307,-0.054351927916228976,1
23780,-5.222805281421783,-0.054692585851625966,1
23781,-5.220598136045173,-0.05503344150572055,1
23782,-5.218390940129252,-0.055374494238262864,1
23783,-5.216183693819815,-0.055715743409000235,1
23784,-5.213976397262636,-0.05605718837768145,1
23785,-5.2117690506035,-0.0563988285040562,1
23786,-5.209561653988179,-0.05674066314787371,1
23787,-5.207354207562473,-0.05708269166888054,1
23788,-5.205146711472154,-0.057424913426826915,1
23789,-5.202939165862998,-0.05776732778146307,1
23790,-5.2007315708808015,-0.05810993409253466,1
23791,-5.198523926671339,-0.058452731719792456,1
23792,-5.196316233380392,-0.05879572002298461,1
23793,-5.194108491153737,-0.05913889836186126,1
23794,-5.191900700137167,-0.059482266096169065,1
23795,-5.189692860476462,-0.059825822585657565,1
23796,-5.187484972317395,-0.060169567190077114,1
23797,-5.18527703580576,-0.06051349926917393,1
23798,-5.183069051087333,-0.06085761818269833,1
23799,-5.180861018307897,-0.061201923290398585,1
23800,-5.178652937613229,-0.061546413952024814,1
23801,-5.176444809149121,-0.06189108952732379,1
23802,-5.174236633061349,-0.06223594937604508,1
23803,-5.1720284094956925,-0.06258099285793867,1
23804,-5.169820138597942,-0.06292621933275093,1
23805,-5.167611820513874,-0.06327162816023228,1
23806,-5.165403455389272,-0.06361721870013107,1
23807,-5.16319504336991,-0.06396299031219702,1
23808,-5.160986584601584,-0.0643089423561774,1
23809,-5.1587780792300695,-0.0646550741918215,1
23810,-5.1565695274011425,-0.06500138517887949,1
23811,-5.154360929260597,-0.06534787467709774,1
23812,-5.1521522849542105,-0.06569454204622625,1
