,x,y,z,yaw
1293,2.181837589290323,-0.019725938158765943,1.0075975388774046,-1.064324688916614
1294,2.1838071913079764,-0.0199158729892438,1.007675734379843,-1.0657687648329452
1295,2.185776925688165,-0.02010530324811488,1.007753787918106,-1.0672108547886796
1296,2.1877467914132698,-0.020294227898761563,1.0078316995848453,-1.068650958783818
1297,2.1897167874656676,-0.0204826459045655,1.0079094694727135,-1.070089076818359
1298,2.1916869128277385,-0.020670556228909343,1.0079870976743621,-1.0715252088923042
1299,2.1936571664818607,-0.02085795783517508,1.0080645842824434,-1.0729593550056515
1300,2.195627547410414,-0.02104484968674497,1.008141929389609,-1.0743915151584038
1301,2.197598054595778,-0.021231230747001173,1.0082191330885109,-1.0758216893505588
1302,2.1995686870203293,-0.021417099979326115,1.0082961954718008,-1.0772498775821178
1303,2.2015394436664497,-0.02160245634710206,1.0083731166321306,-1.07867607985308
1304,2.203510323516516,-0.021787298813710998,1.008449896662152,-1.0801002961634443
1305,2.205481325552908,-0.021971626342535466,1.008526535654517,-1.0815225265132136
1306,2.207452448758005,-0.02215543789695773,1.0086030337018768,-1.082942770902386
1307,2.2094236921141857,-0.022338732440360054,1.0086793908968834,-1.0843610293309625
1308,2.2113950546038295,-0.022521508936124868,1.0087556073321884,-1.085777301798942
1309,2.2133665352093135,-0.022703766347634435,1.0088316831004431,-1.0871915883063248
1310,2.215338132913019,-0.022885503638271243,1.0089076182942995,-1.0886038888531102
1311,2.217309846697324,-0.0230667197714175,1.0089834130064086,-1.0900142034393006
1312,2.2192816755446074,-0.023247413710455744,1.0090590673294222,-1.0914225320648936
1313,2.221253618437248,-0.0234275844187683,1.0091345813559918,-1.0928288747298907
1314,2.223225674357625,-0.023607230859737538,1.0092099551787683,-1.0942332314342909
1315,2.225197842288117,-0.023786351996746224,1.0092851888904035,-1.0956356021780937
1316,2.2271701212111044,-0.023964946793176456,1.0093602825835488,-1.0970359869613016
1317,2.229142510108964,-0.02414301421241083,1.0094352363508552,-1.0984343857839116
1318,2.2311150079640765,-0.024320553217831775,1.009510050284974,-1.0998307986459261
1319,2.233087613758819,-0.024497562772821946,1.0095847244785567,-1.1012252255473434
1320,2.235060326475572,-0.02467404184076366,1.0096592590242541,-1.1026176664881642
1321,2.2370331450967145,-0.024849989385039684,1.0097336540147177,-1.1040081214683886
1322,2.239006068604624,-0.025025404369032278,1.0098079095425982,-1.105396590488016
1323,2.240979095981681,-0.02520028575612432,1.0098820257005472,-1.106783073547048
1324,2.2429522262102637,-0.025374632509698236,1.009956002581215,-1.1081675706454828
1325,2.2449254582727507,-0.02554844359313646,1.0100298402772534,-1.109550081783321
1326,2.246898791151521,-0.025721717969821867,1.0101035388813129,-1.110930606960562
1327,2.248872223828954,-0.02589445460313683,1.0101770984860445,-1.1123091461772074
1328,2.250845755287429,-0.026066652456464223,1.0102505191840994,-1.1136856994332565
1329,2.2528193845093236,-0.026238310493186534,1.010323801068128,-1.1150602667287086
1330,2.254793110477018,-0.02640942767668647,1.0103969442307812,-1.1164328480635644
1331,2.2567669321728907,-0.026580002970346794,1.01046994876471,-1.1178034434378223
1332,2.2587408485793192,-0.02675003533755005,1.010542814762565,-1.1191720528514852
1333,2.2607148586786847,-0.026919523741678997,1.0106155423169971,-1.1205386763045513
1334,2.2626889614533647,-0.0270884671461164,1.010688131520657,-1.1219033137970214
1335,2.264663155885738,-0.027256864514245083,1.010760582466195,-1.1232659653288937
1336,2.266637440958185,-0.027424714809447637,1.0108328952462617,-1.1246266309001705
1337,2.268611815653083,-0.027592016995106827,1.0109050699535083,-1.1259853105108495
1338,2.2705862789528117,-0.02775877003460575,1.0109771066805848,-1.127342004160933
1339,2.272560829839749,-0.027924972891326783,1.0110490055201418,-1.1286967118504196
1340,2.2745354672962748,-0.028090624528652963,1.0111207665648296,-1.1300494335793103
1341,2.2765101903047675,-0.028255723909966945,1.011192389907299,-1.1314001693476041
1342,2.278484997847606,-0.02842026999865188,1.0112638756402001,-1.1327489191553002
1343,2.28045988890717,-0.028584261758090423,1.0113352238561837,-1.1340956830024012
1344,2.2824348624658377,-0.028747698151665446,1.0114064346478995,-1.1354404608889053
